,Baker,Morris,Baker,0.53
Richard,,Richard,Irving,0.04
Tina,,Tina,Moore,0.6
Lonnie,,Lonnie,Klein,0.69
Rebecca,,Rebecca,Adcock,0.74
,Shea,Christie,Shea,0.72
,Burns,Valeria,Burns,0.88
,Spencer,Billy,Spencer,0.92
Joseph,,Joseph,Carter,0.56
Erin,,Erin,Howard,0.09
,Mesa,Emily,Mesa,0.8
,Vaughn,Esther,Vaughn,0.94
Audrey,,Audrey,Velazquez,0.88
Guadalupe,,Guadalupe,Dowling,0.74
John,,John,Hernandez,0.55
,Ratner,Fred,Ratner,0.89
Jesus,,Jesus,Beasley,0.71
Kimberly,,Kimberly,Dame,0.51
,Grifemalefemalein,Dawn,Grifemalefemalein,0.5
,Ferreira,Ralph,Ferreira,0.93
,Wells,Cathy,Wells,0.6
,Martinez,Stephanie,Martinez,0.8
,Pauley,Sergio,Pauley,0.06
,Johnson,Janice,Johnson,0.57
,Beazley,James,Beazley,0.08
,Smith,Erik,Smith,0.81
,Dumas,Kathleen,Dumas,0.74
Lois,,Lois,Adams,0.51
,Golden,Nancy,Golden,0.1
Michael,,Michael,Levin,0.74
,Lechuga,John,Lechuga,0.89
,Werner,Elizabeth,Werner,0.94
Ronald,,Ronald,Smith,0.93
,Barfemaleield,Brad,Barfemaleield,0.07
,Yang,June,Yang,0.65
Steve,,Steve,Gore,0.94
,Thomas,Sally,Thomas,0.81
Michael,,Michael,Smith,0.72
Christine,,Christine,Erickson,0.1
Cameron,,Cameron,Ybarra,0.71
,Nicholas,Laura,Nicholas,0.77
,Mccarthy,Kimberlee,Mccarthy,0.72
,Norwood,Maria,Norwood,0.1
Raymond,,Raymond,King,0.52
Robert,,Robert,Beale,0.86
Ashley,,Ashley,Hernandez,0.83
Stephen,,Stephen,Mcfemaleadden,0.94
Darlene,,Darlene,Shanklin,0.09
Frances,,Frances,Walls,0.93
,Friddle,Beth,Friddle,0.96
Leola,,Leola,Marroquin,0.95
,Copeland,Gilbert,Copeland,0.010496992
,Lyons,Ross,Lyons,0.67
,Fennell,James,Fennell,0.68
,Dyer,Willie,Dyer,0.05
,Roberts,Richard,Roberts,0.99
,Vasquez,Roberta,Vasquez,0.92
John,,John,Rodriguez,0.85
,Gonzalez,Sandra,Gonzalez,0.76
Karen,,Karen,Sanchez,0.66
Robert,,Robert,Russell,0.69
Brent,,Brent,Crichton,0.89
Carolyn,,Carolyn,Starks,0.54
,Velasquez,Arthur,Velasquez,0.6
Peter,,Peter,Pennington,0.96
,Shealey,Mary,Shealey,0.91
George,,George,Bess,0.51
,Baker,Janet,Baker,0.59
Estell,,Estell,Woodberry,0.06
,Gonzales,Leslie,Gonzales,0.53
Lorraine,,Lorraine,Sokol,0.94
,Sampson,Willie,Sampson,0.79
Eva,,Eva,Morris,0.84
Carol,,Carol,Hill,0.51
,Lee,Leo,Lee,0.88
Eric,,Eric,Phillips,0.65
,Vasquez,Donna,Vasquez,0.8
,Hidalgo,Matthew,Hidalgo,0.72
,Hanley,Randall,Hanley,0.8
Dinah,,Dinah,Delagarza,0.76
,Robbins,Ramon,Robbins,0.56
Elizabeth,,Elizabeth,Calderon,0.5
,Shellenbarger,James,Shellenbarger,0.85
,Picou,Michael,Picou,0.72
Jody,,Jody,Perez,0.7
,Bailey,William,Bailey,0.77
Linda,,Linda,Bruce,0.79
George,,George,Weight,0.71
,Hosler,Shirley,Hosler,0.58
,Molino,David,Molino,0.66
,Ortega,Mary,Ortega,0.85
,Walters,Susan,Walters,0.83
Jeanette,,Jeanette,Johnson,0.56
Cindy,,Cindy,Miller,0.62
Danny,,Danny,Barnes,0.67
Nora,,Nora,Stevenson,0.64
Kevin,,Kevin,Benavides,0.09
Eleanor,,Eleanor,Moody,0.6
,Zamora,Ruben,Zamora,0.08
,Sheperd,Jennifemaleer,Sheperd,1
,Webb,Alice,Webb,0.87
Emmett,,Emmett,Quinn,0.85
,Morman,Susan,Morman,0.82
,Archuleta,Adrienne,Archuleta,0.95
,Pankey,James,Pankey,0.93
,Phillips,Merle,Phillips,0.73
Carmen,,Carmen,Cunningham,0.07
Robert,,Robert,Drees,0.86
,Elliot,Jared,Elliot,0.63
Trish,,Trish,Kelley,0.54
Albert,,Albert,Wright,0.58
Jack,,Jack,Rodriguez,0.71
,Marburger,Dawn,Marburger,0.76
,Jackson,Peter,Jackson,0.84
Claire,,Claire,Gass,0.05
,Guiterrez,Donna,Guiterrez,0.85
,Lopez,Sara,Lopez,0.66
James,,James,Crittenden,0.5
Latonia,,Latonia,Bradbury,0.91
,Johnson,Wilson,Johnson,0.94
,Roth,Grace,Roth,1
Thomas,,Thomas,Corley,0.96
Mayra,,Mayra,Roussel,0.53
,Rodriguez,David,Rodriguez,0.63
,Gano,Kathy,Gano,0.77
Brenda,,Brenda,Richardson,0.91
Melvin,,Melvin,Crutchfemaleield,0.81
Tifemalefemaleany,,Tifemalefemaleany,Cook,0.92
Walter,,Walter,Carr,0.58
Louis,,Louis,Morrow,0.73
,Mcardle,Mary,Mcardle,0.89
,Council,Albert,Council,0.68
Jefemalefemalerey,,Jefemalefemalerey,Carroll,0.55
,Lafemaleond,Gene,Lafemaleond,0.019425271
Juliana,,Juliana,Lopp,0.52
,Harris,Ruth,Harris,0.08
Gerald,,Gerald,Schoenberger,0.75
Joseph,,Joseph,Oconner,0.83
,Hood,William,Hood,0.98
,Bush,Justin,Bush,0.5
,Jones,Jennifemaleer,Jones,0.08
,Ball,Jeanne,Ball,0.61
Lupe,,Lupe,Roan,0.64
,Benjamin,Scott,Benjamin,0.81
,Nugent,Christian,Nugent,0.99
Karen,,Karen,Staggs,0.04
Danielle,,Danielle,Garza,0.68
,George,Daniel,George,0.58
Pamela,,Pamela,Earnshaw,0.61
,Brown,Jules,Brown,0.78
Nancy,,Nancy,Reese,0.79
,Baker,Birgit,Baker,0.95
Erin,,Erin,Cash,0.007968309
,Sweeney,Jacqueline,Sweeney,0.96
,Aiello,Thomas,Aiello,0.54
,Garza,Roland,Garza,0.83
Judith,,Judith,Nelson,0.08
Mark,,Mark,Mcbride,0.76
Linda,,Linda,Oswalt,0.85
,Gonzales,Maria,Gonzales,0.95
,Leblanc,Valerie,Leblanc,0.73
,Moroney,Michael,Moroney,0.72
,Young,Michael,Young,0.97
,Rawls,Robert,Rawls,0.77
Trevor,,Trevor,Allison,0.5
Marshall,,Marshall,Stark,0.69
,James,Marvin,James,0.97
,Myers,Kathryn,Myers,0.94
Robert,,Robert,Ott,0.54
Ruben,,Ruben,Rudolph,0.5
,Cobbs,Theresa,Cobbs,0.95
,Dick,Patty,Dick,0.57
,Jesus,Cody,Jesus,0.91
Clyde,,Clyde,Trapp,0.56
Warren,,Warren,Cary,0.78
,Leclerc,Lupe,Leclerc,0.81
Harry,,Harry,Jackson,0.88
,Alexander,Ernest,Alexander,0.9
,Baier,Michael,Baier,0.09
Damon,,Damon,Tsao,0.58
Mary,,Mary,Nickel,0.1
Kayla,,Kayla,Hoppe,0.6
Cathy,,Cathy,Williams,0.68
,Wylie,Michael,Wylie,0.65
,Moody,Krystal,Moody,0.51
Raymond,,Raymond,Sykes,1
Jason,,Jason,Dawson,0.64
William,,William,Martinez,0.52
,Donley,Salvador,Donley,0.98
,Green,James,Green,0.08
Henriette,,Henriette,Watchman,0.62
Sharon,,Sharon,Swigart,0.79
,Kerns,Bonnie,Kerns,0.74
,Short,Collette,Short,0.09
,Cramer,Thomas,Cramer,0.8
,Dulac,Robert,Dulac,0.98
,Hurley,Phillip,Hurley,0.71
,Carrigan,Daniel,Carrigan,0.08
,Speece,Bernard,Speece,0.08
,Treat,Joan,Treat,0.84
Dave,,Dave,Spencer,0.96
,Shirey,Sandy,Shirey,0.86
Theresa,,Theresa,Turnage,0.53
Pamela,,Pamela,Schank,0.52
,Hector,Regina,Hector,0.77
,Young,William,Young,0.79
,Barnett,Sheryl,Barnett,0.52
Glenda,,Glenda,Martin,0.52
,Allen,David,Allen,0.51
Marilyn,,Marilyn,Logsdon,0.09
Gail,,Gail,Perkins,0.99
,Harris,Michael,Harris,0.08
Angie,,Angie,Boyd,0.82
Carolyn,,Carolyn,Betts,0.1
Johnnie,,Johnnie,Rikard,0.89
Linda,,Linda,Kennedy,0.51
,Serrano,Cindy,Serrano,0.93
Nancy,,Nancy,Quinn,0.74
George,,George,Reed,0.03
Troy,,Troy,Moberg,0.06
Thomas,,Thomas,Butler,0.88
Melvin,,Melvin,Cooper,0.68
Rene,,Rene,Cook,0.51
,Walker,Mark,Walker,0.96
Sylvia,,Sylvia,Boone,0.62
Wayne,,Wayne,Smith,0.73
Jefemalefemaleery,,Jefemalefemaleery,Speer,0.94
,Fuchs,Mohamed,Fuchs,0.84
Fred,,Fred,Robertson,0.03
,Jones,Linda,Jones,0.66
,Wood,Patricia,Wood,0.010308001
,Defemaleilippo,Jean,Defemaleilippo,0.86
Sara,,Sara,Dixon,0.98
Carolyn,,Carolyn,Schram,0.05
,Weymouth,Eric,Weymouth,0.87
,Schaefemalefemaleer,Patricia,Schaefemalefemaleer,0.56
,Howell,Roland,Howell,0.52
Benjamin,,Benjamin,Watson,0.94
,Foster,Megan,Foster,0.7
,Ciotti,Dedra,Ciotti,0.77
Jody,,Jody,Banks,0.03
,Cox,Christopher,Cox,0.97
,Baier,Jeremy,Baier,0.92
Alice,,Alice,Plumlee,0.85
Ethan,,Ethan,Leung,0.08
,Frank,Matthew,Frank,0.92
Joseph,,Joseph,Burke,0.69
Earl,,Earl,Rio,0.94
,Pope,Jermaine,Pope,0.97
Lisa,,Lisa,Anderson,0.72
Johnny,,Johnny,Scott,0.93
,Alfemaleord,David,Alfemaleord,0.9
,Renfemalerow,Troy,Renfemalerow,1
,Poole,Brandon,Poole,0.77
,Simpson,Billie,Simpson,0.79
,Wolters,April,Wolters,0.9
Hermelinda,,Hermelinda,Smith,0.66
Robert,,Robert,Turner,0.77
Benito,,Benito,Hubbard,0.04
Lucille,,Lucille,Burkhalter,0.89
Jessica,,Jessica,Servais,0.9
Connie,,Connie,Johnson,0.71
,Houghton,Bruce,Houghton,0.04
,Butler,George,Butler,0.56
,Stevens,Timothy,Stevens,0.03
Christine,,Christine,Kaczmarek,0.95
Ryan,,Ryan,Logan,0.83
,Richardson,Kellie,Richardson,0.06
,Atchison,Edward,Atchison,0.87
Gail,,Gail,Bray,0.57
,Kilkenny,Kelly,Kilkenny,0.94
Henry,,Henry,Watley,0.78
,Peters,Lawrence,Peters,0.77
Kyle,,Kyle,Bourgeois,0.8
Laura,,Laura,Flores,0.87
Dennis,,Dennis,Goolsby,0.76
,Whaley,Maybell,Whaley,0.54
Jessica,,Jessica,Jowett,0.62
Earl,,Earl,Shuman,0.66
Alvin,,Alvin,Malone,0.74
Kristine,,Kristine,Estep,0.07
Lawrence,,Lawrence,Kemp,0.71
,Davis,Rebecca,Davis,0.73
Carl,,Carl,Otoole,0.76
Gayle,,Gayle,Coyle,0.68
,Chandler,Tanya,Chandler,0.95
,Blanchard,Joe,Blanchard,0.59
,Doi,Christian,Doi,0.64
Homer,,Homer,David,0.62
Wayne,,Wayne,Mcdaniel,0.6
Henry,,Henry,Champ,0.69
Earlene,,Earlene,Burkholder,0.55
,Graves,George,Graves,0.55
Michael,,Michael,Mann,0.78
,Mack,Sharon,Mack,0.6
,Robinson,Sabrina,Robinson,0.05
Mandy,,Mandy,Holland,0.78
Michelle,,Michelle,Walsh,0.53
Randy,,Randy,Hill,0.09
,Burton,Tina,Burton,0.72
,Hall,Alice,Hall,0.55
,Gahagan,Thomas,Gahagan,0.1
,Bogar,Marcie,Bogar,0.61
Kendra,,Kendra,Carlson,0.7
,Burke,Ernest,Burke,0.73
,Davis,Colleen,Davis,0.91
Terry,,Terry,Keenan,0.91
,Robbins,Marvin,Robbins,0.7
Lee,,Lee,Jacob,0.6
,Merchant,Vicente,Merchant,0.98
Wade,,Wade,Bell,0.51
,Moreno,Virginia,Moreno,0.5
,Garcia,Amos,Garcia,0.93
Mary,,Mary,Mcwilliams,0.79
,Bloomfemaleield,Lavina,Bloomfemaleield,0.82
,Chu,Carla,Chu,0.07
Dennis,,Dennis,Lewis,0.52
,Martino,Sandy,Martino,1
Christina,,Christina,Gardner,0.57
,Montgomery,Tamra,Montgomery,0.96
Nancy,,Nancy,Phillips,0.99
,Cady,Cherie,Cady,0.55
,Edwards,Willie,Edwards,0.96
,Rodriguez,Terrance,Rodriguez,0.75
,Stallworth,Vivian,Stallworth,0.69
,Waters,Christina,Waters,0.5
Christopher,,Christopher,Tillery,0.73
,Hernandez,Frank,Hernandez,0.64
,Meyer,Jesse,Meyer,0.59
,Mills,Betty,Mills,0.8
Bruce,,Bruce,Mack,0.7
Jose,,Jose,Pike,0.79
,Paez,Rose,Paez,0.88
,Cherry,Doris,Cherry,0.72
,Rowe,Margaret,Rowe,0.015938728
,Simmons,Alvin,Simmons,0.85
,Lemus,Shannon,Lemus,0.96
,Terry,Linda,Terry,0.58
,Alex,Marina,Alex,0.03
,Tavares,Susan,Tavares,0.95
Alice,,Alice,Bond,0.06
,Hanson,Nathan,Hanson,0.56
,Choate,John,Choate,0.09
Jake,,Jake,Wilson,0.83
,Williams,Julianna,Williams,0.88
,Tabor,Chris,Tabor,0.58
,Rose,Nancy,Rose,1
Rigoberto,,Rigoberto,Haglund,0.92
Connie,,Connie,Herrington,0.03
Robin,,Robin,Garcia,0.76
Tracy,,Tracy,Martinez,0.09
,Boyd,Rosalyn,Boyd,0.016526527
,Thompson,Timothy,Thompson,0.68
James,,James,Suber,0.84
,Thompson,Kathy,Thompson,0.8
,Collins,Matthew,Collins,0.89
,Wray,Oscar,Wray,0.58
,Richeson,James,Richeson,0.65
Justin,,Justin,Herring,0.66
,Berryhill,Danny,Berryhill,0.004550353
Salvador,,Salvador,Luckey,0.5
Leslie,,Leslie,Grant,0.013549293
,Crawley,Cecil,Crawley,0.1
John,,John,Salvatore,0.79
Jeanette,,Jeanette,Groner,0.74
,Hargett,Linda,Hargett,0.73
Cheryl,,Cheryl,Kirkpatrick,0.71
Larry,,Larry,Bradshaw,0.77
,Thomas,Mary,Thomas,0.81
Charles,,Charles,Mccleskey,0.64
Jefemalefemalerey,,Jefemalefemalerey,Justice,0.08
Elsa,,Elsa,Cole,0.88
Alexis,,Alexis,Womack,0.86
,Lamont,Denise,Lamont,0.06
William,,William,Smith,0.5
Mary,,Mary,Herron,0.79
Robert,,Robert,Shaw,0.09
,Vasquez,Kristina,Vasquez,0.07
,Reed,Clarence,Reed,0.85
,Blake,Phyllis,Blake,0.58
,Solum,Bobby,Solum,0.53
,Maldonado,William,Maldonado,0.09
,Carter,Randall,Carter,0.71
Bethany,,Bethany,Finch,0.66
,Crites,Katharine,Crites,0.94
Joel,,Joel,Rodriguez,0.77
Karyl,,Karyl,Jones,0.61
,Gallien,Delphine,Gallien,0.78
Donald,,Donald,Brown,0.56
,Hernandez,Eugene,Hernandez,0.67
,Watters,Mary,Watters,0.9
Rachel,,Rachel,Rodriquez,0.56
,Gabriel,Willie,Gabriel,0.72
,Davis,Merlin,Davis,0.05
Amy,,Amy,Charles,0.61
,Molina,Everett,Molina,0.73
,Elrod,Michael,Elrod,0.04
,Patchett,Lillian,Patchett,0.99
John,,John,Vicente,0.65
Felecia,,Felecia,Clark,0.5
,Lerma,Kathryn,Lerma,0.96
Javier,,Javier,White,0.09
Mark,,Mark,Pickett,0.54
Jacob,,Jacob,Villarreal,0.87
Wilbur,,Wilbur,Sanchez,0.018276114
,Branan,Isaac,Branan,0.67
,Cruz,Tina,Cruz,0.58
Charles,,Charles,Rogers,0.73
Mark,,Mark,Crown,0.09
,Hesse,Matthew,Hesse,0.8
,Ballew,Michael,Ballew,0.86
,Rufemalefemale,William,Rufemalefemale,0.61
,Ibarra,Amber,Ibarra,0.96
,Harter,Matthew,Harter,0.89
,Eldredge,Sandra,Eldredge,0.69
Kenny,,Kenny,Hernandez,0.04
,Behrens,Carol,Behrens,0.87
,Neves,Patsy,Neves,0.82
Ernest,,Ernest,Kammer,0.78
Garry,,Garry,John,0.9
Leigh,,Leigh,Davis,0.79
Renee,,Renee,Alvarez,0.62
,Quinney,Gerald,Quinney,0.56
,Wetzel,Grady,Wetzel,0.54
Brandon,,Brandon,Lott,0.62
,Jensen,Carolyn,Jensen,0.57
,George,Kevin,George,0.92
,Naquin,Jenny,Naquin,0.6
Charles,,Charles,Jackson,0.59
,Romaine,Manuel,Romaine,0.76
David,,David,Cash,0.5
Guy,,Guy,Giles,0.51
,Yocum,Cynthia,Yocum,0.08
,Sinclair,Johanna,Sinclair,0.59
,Speth,Michael,Speth,0.03
Marie,,Marie,Clayton,0.74
,Baldwin,Dorothy,Baldwin,0.51
Edward,,Edward,Godfemalerey,0.78
Clint,,Clint,Valentin,0.9
,Jernigan,Lyndsey,Jernigan,0.94
Heather,,Heather,Fry,0.94
,Small,Thomas,Small,0.04
Michael,,Michael,Don,0.65
Aimee,,Aimee,Merry,0.7
,Lefemaleever,Bradley,Lefemaleever,0.09
Charles,,Charles,Jackson,0.05
Jo,,Jo,Kroll,0.8
,Love,Peggy,Love,0.74
Esperanza,,Esperanza,Gonzalez,0.74
Daniel,,Daniel,Hadley,0.06
Andrew,,Andrew,Portillo,0.9
,Major,Joshua,Major,0.81
,Roman,John,Roman,0.7
Ruth,,Ruth,Cantrell,0.5
,Fischer,Pedro,Fischer,0.91
,Keller,Louie,Keller,0.54
Pedro,,Pedro,Baudoin,0.81
Thomas,,Thomas,Cox,0.52
Davis,,Davis,Phelan,0.9
Harold,,Harold,Gonzalez,0.73
